"","X","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened.x","mammalspeciesthreatened.x","landareasqkm","ln_landarea.x","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011.x","terrestrialprotectedareasoftotal.x","terrestrialandmarineprotectedare.x","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density.x","Gov.x","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp.x","yhat_N12","N_12","OR_Table9","countrycode.x","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp.x","ln_newdomexp.x","new_needs","constant.x","rishmanexp","ln_rishman.x","RishAbsDiff","ln_rishman2","ExtrapExpRishman","ln_ManualExtrapRishman","ManualExtrapRishman","ln_agland","ln_CO2ems","ln_popdnsty.x","ln_GDP2010","co2emissions.x","iso3c.x.x","aglandpercent.x","AvgCO2ReductionPercent.x","ln_CO2reduct","AvgAgGrowth.x","lnPriceIndex","aglandtimesgrowth","birdspeciesperlandarea","mlr1Exp","ln_Emily_Manual_Exp","Emily_Manual_Exp","mlr1Needs.x","countrycode.y","AverageGDPrate","GDP","birdspeciesthreatened.y","ln_landarea.y","Gov.y","average_population_density.y","mammalspeciesthreatened.y","Price_Index_yr2011.y","terrestrialprotectedareasoftotal.y","ln_popdnsty.y","constant.y","AvgCO2ReductionPercent.y","new_domexp.y","ln_newdomexp.y","AvgAgGrowth.y","GDPmultiplier","2030GDP","iso3c.x","aglandpercent.y","futureagland","growthmultiplier_agland","futureco2level","growthmultiplier_co2ems.x","iso3c.y","co2emissions.y","AvgCO2Growth","iso3c.y.y","co2ppp","futureco2levelppp","growthmultiplier_co2ems.y","ln_futureGDP","ln_futureAgLand","ln_futureco2ppp","futureGDP_sq","ln_rishman.y","ExpRishman","mlr1Expenditures","mlr1Needs.y","oilrentsofgdp.y","terrestrialandmarineprotectedare.y","RishmanNeeds"
"70",70,"Gabon","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,18,257670,12.45943,-0.056965,-0.781474,86.9461,21.6752,20.7781,1.6e+10,23.49586,552.0552,0.181375,4.261561,25,16.375,12900000,16.62535,16600000,12900000,16.375,NA,-0.765284,-0.811758,-0.610398,-0.947319,3.07696,4675.02,6.83318,-1.370828,20.0256,8.449988,15.98315,8737638,27.5316,18.5767,1.17e+08,1,"GAB",-0.7163717,-0.5361431,0.0212041,-2.201172,-1.213417,0.8619132,15.6995,6579696,6579696,15.6995,16.09218,9744138,0,1,"Africa",NA,NA,NA,1,NA,16.1150507142243,NA,16.2227146497924,11102875.089243,16.2227146497924,11102875.089243,2.99701145505237,-1.70718856777779,1.9217901582001,23.4958545591862,5192.472,"GAB",20.0256141576435,-1.2529061272166,NA,0,4.46528838643035,0,2.71665308340125e-05,5389785.85247438,15.5000162115717,5389785.85247438,8756356.90604025,"GAB",0.0304492639396219,16853589311.4139,7,12.45943,-1.370828,6.83318,18,86.9461,21.6752,1.9217901582001,1,-1.2529061272166,NA,NA,0,1.03044926393962,24155262815.7359,"GAB",20.0256141576435,20.0256141576435,1,6337.15188236043,1.01252906127217,"GAB",5192.472,1.2529061272166,"GAB",0.157074263086428,0.0840161872426354,0.961647974336748,23.9077681152801,2.99701216202937,-2.47674579343463,571.581376254003,16.1804629425232,10643532.0089728,5958354.13828029,9656459.1030308,27.5316,20.7781,116251656.055158
"71",71,"Gambia","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,10120,9.222269,-0.135962,-0.737059,43.5016,4.10824,1.36644,9.6e+08,20.68244,427.7635,0.156736,3.241683,24,14.36307,1729029,14.74942,2544428,1729029,14.36307,NA,-0.673676,-0.510982,-0.610124,-0.961847,2.98768,409.889,189.449,-1.201458,57.4919,6.015887,14.53415,2051640,0,14.76116,2574485,1,"GMB",-2.803453,-1.171571,-0.0074599,0.6877568,0.3581627,-0.6267099,14.26625,1569470,1569470,14.26625,14.74959,2544862,0,0,"Africa",NA,NA,NA,1,NA,14.7990201164236,NA,14.7556500228969,2560338.47086286,14.7556500228969,2560338.47086286,4.05164406831504,-1.85319241765243,5.2441198590131,20.6824438424262,513.38,"GMB",59.7826086956522,-5.97484523038799,NA,2.11183154410153,3.77279771902741,121.413207950331,0.00138339920948617,10155797.126361,16.1335552458649,10155797.126361,16246789.5482536,"GMB",0.0316159529480398,1632823198.95828,14,9.222269,-1.201458,189.449,10,43.5016,4.10824,5.2441198590131,1,-5.97484523038799,NA,NA,2.11183154410153,1.03161595294804,2372224329.57688,"GMB",59.7826086956522,80.1013410093055,1.02111831544102,1299.22270413649,1.05974845230388,"GMB",513.38,5.97484523038799,"GMB",0.108921858722352,0.155845043933215,1.02264199228019,21.5870938876307,4.38329259562338,-1.85889307351046,466.002622513381,15.0299147330032,3368286.55711261,14622989.3682252,23186506.2425045,0,1.36644,3493970.30147162
"72",72,"Georgia","Trans_Countries",0,NA,NA,10765,1415.75,4399,2983.25,1415.75,0,1,1,1,2,3,0,0,0,0,0,4399000,10800000,15.2968878003309,16.19181,14,9,69490,11.14894,-0.379627,0.521698,65.6842,8.3324,6.44232,1.3e+10,23.28822,542.341,0.260039,6.055844,23,17.54105,41500000,17.71259,49300000,10800000,16.19181,-1.349243,0.720677,1.00819,0.300616,0.272494,0.071594,7061.42,65.9767,1.073271,35.4514,8.862401,16.19181,10800000,0.136182,16.21598,1.1e+07,1,"GEO",-0.843954,-0.0919685,0.3411692,0.1665159,0.0187714,-0.3300279,16.38696,13100000,10800000,16.19181,16.55335,15500000,1,2,"Asia",10765000,16.1918106887806,4399000,1,34540318.2186613,17.3576378436879,23775318.2186613,17.3163727401303,33144015.8226496,16.1918106887806,10765000,3.56816274444093,-1.34692365921548,4.18930164939353,23.2882151944079,8987.817,"GEO",34.4510001439056,-8.501643096101,NA,-0.496590078148959,4.18485840950651,-17.60481349649,0.000201467837098863,39016249.4129697,16.1918106887806,10765000,17196958.2791429,"GEO",0.0384704963670356,17599660629.0202,14,11.14894,1.073271,65.9767,9,65.6842,8.3324,4.18930164939353,1,-8.501643096101,10765000,16.1918106887806,-0.496590078148959,1.03847049636704,27684344373.3533,"GEO",34.4510001439056,32.1316724072068,0.99503409921851,33161.5835371727,1.08501643096101,"GEO",8987.817,8.501643096101,"GEO",0.249132317806274,0.273840811712352,1.00592767493638,24.0441329052849,3.46984222304009,-1.29520832057985,578.120327167005,17.3070254749042,32835653.3342474,44483211.5506411,68648751.7748984,0.136182,6.44232,30807808.1529691
"73",73,"Germany","Developed_Countries",NA,NA,NA,1700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71e+09,NA,21.2621,11,5,348848,12.76239,0.699769,1.70834,139.57,37.7279,38.7672,3.6e+12,28.91195,835.9011,0.232831,6.731599,16,21.51342,2.2e+09,21.41647,2e+09,1.71e+09,21.2621,-0.2513275,1.86147,1.7551,1.70253,1.40673,0.55815,756474,234.261,3.61323,48.1183,13.53642,21.2621,1.71e+09,0.022731,20.71978,9.97e+08,1,"DEU",2.523638,2.782485,-0.6096715,0.7388518,-1.443693,-0.0300905,21.70325,2.66e+09,1.71e+09,21.2621,21.30291,1.79e+09,0,3,"Europe",1.7e+09,21.2538940880086,NA,1,2283529669.68774,21.5489881835803,583529669.687737,21.4678932776847,2105656806.88414,21.2538940880086,1.7e+09,3.87366256213662,-1.45744241047803,5.45643587839382,28.9119549613906,719883.438,"DEU",47.6786123196703,1.18345386307683,0.168437165753496,-0.189466157519101,4.93856626752055,-9.11678940735136,3.15323579323946e-05,4593234687.38076,21.2538940880086,1.7e+09,2400850563.57703,"DEU",0.0130944786155664,3947620162502.96,11,12.76239,3.61323,234.261,5,139.57,37.7279,5.45643587839382,1,1.18345386307683,1.7e+09,21.2538940880086,-0.189466157519101,1.01309447861557,4614607205265.44,"DEU",47.6786123196703,46.4293822173536,0.998105338424809,595027.319421563,0.988165461369232,"DEU",719883.438,-1.18345386307683,"DEU",0.189089068283582,0.083939278201546,0.950508873370912,29.1602478676425,3.83793249626495,-2.47766162009453,850.320055702351,21.5595912283883,2307870854.3866,5604225860.03678,7688106414.82194,0.022731,38.7672,2643170081.84189
"74",74,"Ghana","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,21,227540,12.33508,-0.029632,-0.198158,59.6543,15.0583,7.79456,3.9e+10,24.38683,594.7173,0.139241,3.395646,44,17.85417,56800000,18.00455,6.6e+07,56800000,17.85417,NA,-0.174792,-0.097435,0.089029,0.542516,2.24411,10753.7,114.365,-0.1483664,68.6153,9.283004,18.21027,8.1e+07,2.12114,18.3001,88600000,1,"GHA",-0.2607875,-0.8247181,-0.6801963,0.8968514,-0.460597,-0.5858231,17.78164,52800000,52800000,17.78164,18.04262,68500000,0,1,"Africa",NA,NA,NA,1,NA,18.3423385700619,NA,18.196004950688,79877514.5066585,18.196004950688,79877514.5066585,4.22851554193386,-1.97154903422039,4.73939508807932,24.3868274830761,14466.315,"GHA",68.9988573437637,-8.2096760605313,NA,0.259347960060093,4.08856623312096,17.7952380839113,0.000101081128592775,98818973.2104045,18.408800180824,98818973.2104045,149567665.746925,"GHA",0.0686152743260707,65556464048.1539,23,12.33508,-0.1483664,114.365,21,59.6543,15.0583,4.73939508807932,1,-8.2096760605313,NA,NA,0.259347960060093,1.06861527432607,145369083000.534,"GHA",68.9988573437637,71.5467911205334,1.0025934796006,51122.8984264617,1.08209676060531,"GHA",14466.315,8.2096760605313,"GHA",0.132637794364325,0.111742610345229,0.98934319307466,25.7025417453269,4.27035165692594,-2.19155717433954,660.620652170271,18.4448854653812,102450003.3534,179175948.627201,267291609.492908,2.12114,7.79456,119377425.744211
"75",75,"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,10,2.302585,NA,NA,NA,30.5056,13.1488,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114691,457.56,3363.36,NA,NA,6.125908,NA,NA,NA,NA,NA,1,"GIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"America",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12069575329033,NA,528.048,"GIB",NA,-3.26900055032326,NA,NA,NA,NA,0.6,NA,NA,NA,NA,"GIB",NA,NA,6,2.302585,NA,3363.36,3,NA,30.5056,8.12069575329033,1,-3.26900055032326,NA,NA,NA,NA,NA,"GIB",NA,NA,NA,883.472395362648,1.03269000550323,"GIB",528.048,3.26900055032326,"GIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1488,NA
"76",76,"Greece","Developed_Countries",NA,NA,NA,106970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07e+08,NA,18.48806,17,10,128900,11.76679,-0.094662,0.306592,124.26,35.1309,10.2067,2.8e+11,26.35806,694.7471,0.274342,7.231122,27,17.97965,64300000,18.12155,74100000,1.07e+08,18.48806,0.5084076,-0.099092,0.28411,0.194797,0.700951,-0.438029,84887,85.0163,0.3230239,55.4976,11.34908,18.48806,1.07e+08,0.010034,18.3702,95100000,1,"GRC",1.05212,1.078811,-0.2085318,0.9373289,-0.9093059,0.2775148,19.50691,2.96e+08,1.07e+08,18.48806,18.70434,1.33e+08,0,3,"Europe",106970000,18.4880589792823,NA,1,91846361.8193472,18.3356277588175,15123638.1806528,18.2991147492764,88553261.0982739,18.4880589792823,106970000,4.01633977657413,-1.29337977573464,4.4428430028117,26.3580554401157,67318.786,"GRC",47.6027928626843,3.50019870330623,1.25281973925709,-2.37554554603809,4.82237614463555,-131.837076495804,0.00013188518231187,25707630.051708,18.4880589792823,106970000,161592563.836109,"GRC",0,218031844583.994,17,11.76679,0.3230239,85.0163,10,124.26,35.1309,4.4428430028117,1,3.50019870330623,106970000,18.4880589792823,-2.37554554603809,1,218031844583.994,"GRC",47.6027928626843,33.9979799213424,0.976244544539619,38067.9053526296,0.964998012966938,"GRC",67318.786,-3.50019870330623,"GRC",0.230279172746925,0.122323395720748,0.961232462476414,26.1079069651408,3.52630110877291,-2.10108695678567,681.622806100447,17.8290897685246,55344606.4831026,16715998.2455526,26419044.2596269,0.010034,10.2067,53537577.2732166
"77",77,"Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,410450,12.92501,1.86648,0.930749,NA,41.1424,22.3722,2.5e+09,21.64042,468.3076,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,1.20256,1.35826,1.72419,1.28035,-0.12394,611.167,0.137534,3.24136,0.591338,6.41537,NA,NA,0,NA,NA,1,"GRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"America",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,-0.52536751304185,NA,-1.9838841197151,21.6395565688206,506.046,"GRL",0.592301134389943,0.912312943224329,-0.0917722082663386,0.0623604516180124,NA,0.0368761047388922,1.46181020830795e-05,61968229.2685053,17.9421323805185,61968229.2685053,94863805.5540549,"GRL",0.0172260446282455,2502159510.1086,6,12.92501,3.24136,0.137534,9,NA,41.1424,-1.9838841197151,1,0.912312943224329,NA,NA,0.0623604516180124,1.01722604462825,3071317015.04259,"GRL",0.592301134389943,0.597493210576552,1.00062360451618,437.023764106225,0.990876870567757,"GRL",506.046,-0.912312943224329,"GRL",NA,NA,NA,21.8453723016813,-0.515012358292827,NA,477.220290999064,NA,NA,61964679.2102371,94858503.2648228,0,22.3722,NA
"78",78,"Grenada","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,340,5.828946,0.918156,-0.181673,85.1621,9.64167,0.205571,8.4e+08,20.54891,422.2578,0.215909,4.436695,5,13.14957,513788.3,13.61794,820718.3,513788.3,13.14957,NA,0.443812,0.003781,0.259684,0.76142,0.598158,256.283,316.992,0.6597518,22.7273,5.54628,12.89888,399862.9,0,13.31402,605627.9,1,"GRD",-3.298187,1.164031,0.3155548,-0.1303359,0.7794193,0.1388377,13.28494,588269.6,588269.6,13.28494,13.83035,1014952,0,1,"America",NA,NA,NA,1,NA,13.1642180313789,NA,13.3105094527133,603504.908402308,13.3105094527133,603504.908402308,3.12356684506316,-1.53289825636449,5.75887653696577,20.5489124498016,242.022,"GRD",23.5294117647059,-2.04735137816413,NA,1.42857142857146,4.44455649918578,32.4675714285722,0.00588235294117647,1966669.49476241,14.4918520582216,1966669.49476241,3274482.27196902,"GRD",0.0199484983661163,1185925925.92593,2,5.828946,0.6597518,316.992,3,85.1621,9.64167,5.75887653696577,1,-2.04735137816413,NA,NA,1.42857142857146,1.01994849836612,1503129776.84003,"GRD",23.5294117647059,28.6982484974294,1.01428571428571,334.720753135706,1.02047351378164,"GRD",242.022,2.04735137816413,"GRD",0.178877279499289,0.142335416156132,0.985819403933592,21.1308152891927,3.35683609293916,-1.94956892111324,446.511354785978,13.2486844956599,567323.232741158,2055841.37305164,3419259.15291372,0,0.205571,616113.715637113
"79",79,"Guam","Small_Island_dev_states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,540,6.291569,0.639437,0.181352,NA,22.2861,0.070564,5e+09,22.32708,498.4986,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,0.966601,0.439162,1.18856,0.823419,0.349639,NA,297.887,1.605486,34.0067,NA,NA,NA,0,NA,NA,1,"GUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3.52655756402615,NA,5.69671421996207,22.3327037493805,NA,"GUM",33.3333333333333,NA,NA,-1.02631578947368,NA,-34.9016131578948,0.0259259259259259,NA,NA,NA,NA,"GUM",0.0096159847248407,5.92e+09,14,6.291569,1.605486,297.887,3,NA,22.2861,5.69671421996207,1,NA,NA,NA,-1.02631578947368,1.00961598472484,6640431815.4236,"GUM",33.3333333333333,28.850614019581,0.989736842105263,NA,NA,"GUM",NA,NA,"GUM",NA,NA,NA,22.6164428307635,3.36213127590201,NA,511.503486317196,NA,NA,NA,NA,0,0.070564,NA
"80",80,"Guatemala","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500000,NA,NA,NA,17,15,107160,11.58208,-0.609032,-0.673762,60.0598,23.9486,11.983,4.5e+10,24.52993,601.7174,0.131049,3.214623,32,16.56407,15600000,16.80165,19800000,15600000,16.56407,NA,-0.754333,-0.212347,-1.00803,-0.319919,2.01364,12887.9,142.696,-1.454768,37.144,9.464043,16.22579,11100000,0.457299,16.44313,13800000,1,"GTM",-0.6064727,-0.6768753,-0.8652588,0.0379408,-0.3202854,0.1312702,16.85618,20900000,20900000,16.85618,17.17569,28800000,1,1,"America",NA,NA,NA,1,NA,16.3513997059768,NA,16.4293363025211,13651176.993679,16.4293363025211,13651176.993679,3.61480225071762,-2.03218397991715,4.960716493256,24.5299283267167,18327.666,"GTM",35.9835759611795,-5.2179832182203,NA,-1.05144331411654,4.09534073254631,-39.0548104595449,0.000158641284061217,7086181.38056523,15.7736571611115,7086181.38056523,11435917.2523633,"GTM",0.0316528879518852,78460447919.9915,17,11.58208,-1.454768,142.696,15,60.0598,23.9486,4.960716493256,1,-5.2179832182203,NA,NA,-1.05144331411654,1.03165288795189,114039147529.961,"GTM",35.9835759611795,31.0339326124778,0.989485566858835,41356.7813588447,1.0521798321822,"GTM",18327.666,5.2179832182203,"GTM",0.152395579746349,0.140680281606391,0.995013111698208,25.4598076257785,3.43508120624944,-1.96126546962693,648.201804341647,16.4340594434813,13715805.9325422,9288363.09151045,14891440.285059,0.457299,11.983,16982609.384729
